Subgroup_ID,Process_Time_Start,Process_Time_End,Defect_Count,Subgroup_Size,P_Edge_Chipping,P_CL,P_UCL,P_LCL,P_OOC
534,2026-02-19 16:16:17,2026-02-19 16:40:20,0,5,0.0,0.0447,0.3219,0.0,False
535,2026-02-19 16:48:42,2026-02-19 17:47:23,0,5,0.0,0.0447,0.3219,0.0,False
536,2026-02-19 17:54:16,2026-02-19 18:33:08,0,5,0.0,0.0447,0.3219,0.0,False
537,2026-02-19 18:39:21,2026-02-19 20:04:20,0,5,0.0,0.0447,0.3219,0.0,False
538,2026-02-19 20:22:25,2026-02-19 20:54:47,0,5,0.0,0.0447,0.3219,0.0,False
539,2026-02-19 20:56:53,2026-02-19 21:32:28,2,5,0.4,0.0447,0.3219,0.0,True
540,2026-02-19 21:53:41,2026-02-19 22:33:11,0,5,0.0,0.0447,0.3219,0.0,False
541,2026-02-19 22:33:29,2026-02-19 23:14:11,0,5,0.0,0.0447,0.3219,0.0,False
542,2026-02-19 23:18:33,2026-02-19 23:45:49,0,5,0.0,0.0447,0.3219,0.0,False
543,2026-02-19 23:48:03,2026-02-20 00:38:27,0,5,0.0,0.0447,0.3219,0.0,False
544,2026-02-20 00:41:05,2026-02-20 01:16:07,1,5,0.2,0.0447,0.3219,0.0,False
545,2026-02-20 01:24:24,2026-02-20 01:47:16,0,5,0.0,0.0447,0.3219,0.0,False
546,2026-02-20 02:14:22,2026-02-20 03:09:53,0,5,0.0,0.0447,0.3219,0.0,False
547,2026-02-20 03:10:25,2026-02-20 03:50:30,0,5,0.0,0.0447,0.3219,0.0,False
548,2026-02-20 04:04:28,2026-02-20 04:31:50,0,5,0.0,0.0447,0.3219,0.0,False
549,2026-02-20 04:47:39,2026-02-20 05:03:06,0,5,0.0,0.0447,0.3219,0.0,False
550,2026-02-20 05:32:38,2026-02-20 06:02:18,0,5,0.0,0.0447,0.3219,0.0,False
551,2026-02-20 06:05:24,2026-02-20 06:28:11,1,5,0.2,0.0447,0.3219,0.0,False
552,2026-02-20 06:28:23,2026-02-20 06:57:34,1,5,0.2,0.0447,0.3219,0.0,False
553,2026-02-20 07:02:32,2026-02-20 07:55:16,0,5,0.0,0.0447,0.3219,0.0,False
554,2026-02-20 08:02:25,2026-02-20 09:20:50,0,5,0.0,0.0447,0.3219,0.0,False
555,2026-02-20 09:31:02,2026-02-20 10:00:26,0,5,0.0,0.0447,0.3219,0.0,False
556,2026-02-20 10:07:26,2026-02-20 11:46:26,0,5,0.0,0.0447,0.3219,0.0,False
557,2026-02-20 12:14:32,2026-02-20 12:54:15,0,5,0.0,0.0447,0.3219,0.0,False
558,2026-02-20 13:14:16,2026-02-20 14:11:26,0,5,0.0,0.0447,0.3219,0.0,False
559,2026-02-20 14:30:59,2026-02-20 15:21:58,0,5,0.0,0.0447,0.3219,0.0,False
560,2026-02-20 15:38:46,2026-02-20 16:04:16,0,5,0.0,0.0447,0.3219,0.0,False
561,2026-02-20 16:12:01,2026-02-20 16:41:05,0,5,0.0,0.0447,0.3219,0.0,False
562,2026-02-20 17:16:48,2026-02-20 17:45:35,1,5,0.2,0.0447,0.3219,0.0,False
563,2026-02-20 17:55:45,2026-02-20 18:15:47,0,5,0.0,0.0447,0.3219,0.0,False
564,2026-02-20 18:20:42,2026-02-20 19:30:02,0,5,0.0,0.0447,0.3219,0.0,False
565,2026-02-20 19:39:08,2026-02-20 20:24:05,0,5,0.0,0.0447,0.3219,0.0,False
566,2026-02-20 20:37:34,2026-02-20 20:57:14,0,5,0.0,0.0447,0.3219,0.0,False
567,2026-02-20 20:58:25,2026-02-20 21:05:09,0,5,0.0,0.0447,0.3219,0.0,False
568,2026-02-20 21:09:13,2026-02-20 21:51:47,0,5,0.0,0.0447,0.3219,0.0,False
569,2026-02-20 21:56:47,2026-02-20 22:47:32,1,5,0.2,0.0447,0.3219,0.0,False
570,2026-02-20 22:49:31,2026-02-20 23:53:53,0,5,0.0,0.0447,0.3219,0.0,False
571,2026-02-20 23:55:32,2026-02-21 00:54:27,0,5,0.0,0.0447,0.3219,0.0,False
572,2026-02-21 00:57:09,2026-02-21 02:15:49,1,5,0.2,0.0447,0.3219,0.0,False
573,2026-02-21 02:30:11,2026-02-21 03:20:00,0,5,0.0,0.0447,0.3219,0.0,False
574,2026-02-21 03:31:50,2026-02-21 04:28:48,0,5,0.0,0.0447,0.3219,0.0,False
575,2026-02-21 04:47:47,2026-02-21 05:12:45,0,5,0.0,0.0447,0.3219,0.0,False
576,2026-02-21 05:20:08,2026-02-21 06:10:58,0,5,0.0,0.0447,0.3219,0.0,False
577,2026-02-21 06:25:00,2026-02-21 06:45:03,0,5,0.0,0.0447,0.3219,0.0,False
578,2026-02-21 06:45:43,2026-02-21 07:54:03,1,5,0.2,0.0447,0.3219,0.0,False
579,2026-02-21 08:19:13,2026-02-21 10:13:09,0,5,0.0,0.0447,0.3219,0.0,False
580,2026-02-21 11:05:55,2026-02-21 11:42:08,0,5,0.0,0.0447,0.3219,0.0,False
581,2026-02-21 11:45:41,2026-02-21 11:57:11,0,5,0.0,0.0447,0.3219,0.0,False
582,2026-02-21 12:10:19,2026-02-21 12:51:43,0,5,0.0,0.0447,0.3219,0.0,False
583,2026-02-21 12:54:41,2026-02-21 13:52:21,0,5,0.0,0.0447,0.3219,0.0,False
584,2026-02-21 13:53:06,2026-02-21 14:37:42,0,5,0.0,0.0447,0.3219,0.0,False
585,2026-02-21 14:39:39,2026-02-21 14:54:43,1,5,0.2,0.0447,0.3219,0.0,False
586,2026-02-21 15:11:27,2026-02-21 16:10:45,0,5,0.0,0.0447,0.3219,0.0,False
587,2026-02-21 16:15:51,2026-02-21 16:47:45,2,5,0.4,0.0447,0.3219,0.0,True
588,2026-02-21 16:52:02,2026-02-21 18:01:03,0,5,0.0,0.0447,0.3219,0.0,False
589,2026-02-21 18:01:07,2026-02-21 18:41:53,0,5,0.0,0.0447,0.3219,0.0,False
590,2026-02-21 18:52:25,2026-02-21 19:38:21,0,5,0.0,0.0447,0.3219,0.0,False
591,2026-02-21 19:44:11,2026-02-21 20:15:14,0,5,0.0,0.0447,0.3219,0.0,False
592,2026-02-21 20:22:04,2026-02-21 20:49:47,0,5,0.0,0.0447,0.3219,0.0,False
593,2026-02-21 21:01:34,2026-02-21 22:02:06,0,5,0.0,0.0447,0.3219,0.0,False
594,2026-02-21 22:05:57,2026-02-21 22:29:16,1,5,0.2,0.0447,0.3219,0.0,False
595,2026-02-21 22:41:48,2026-02-21 23:03:18,0,5,0.0,0.0447,0.3219,0.0,False
596,2026-02-21 23:15:29,2026-02-21 23:54:01,0,5,0.0,0.0447,0.3219,0.0,False
597,2026-02-21 23:56:12,2026-02-22 00:09:03,0,5,0.0,0.0447,0.3219,0.0,False
598,2026-02-22 00:21:16,2026-02-22 00:44:38,0,5,0.0,0.0447,0.3219,0.0,False
599,2026-02-22 01:04:14,2026-02-22 02:10:39,2,5,0.4,0.0447,0.3219,0.0,True
600,2026-02-22 02:31:49,2026-02-22 03:07:53,1,5,0.2,0.0447,0.3219,0.0,False
601,2026-02-22 03:16:24,2026-02-22 03:29:24,0,5,0.0,0.0447,0.3219,0.0,False
602,2026-02-22 03:37:58,2026-02-22 04:46:50,1,5,0.2,0.0447,0.3219,0.0,False
603,2026-02-22 05:15:44,2026-02-22 05:46:27,0,5,0.0,0.0447,0.3219,0.0,False
604,2026-02-22 05:59:24,2026-02-22 06:49:17,0,5,0.0,0.0447,0.3219,0.0,False
605,2026-02-22 07:01:14,2026-02-22 07:53:09,0,5,0.0,0.0447,0.3219,0.0,False
606,2026-02-22 08:07:15,2026-02-22 08:32:52,0,5,0.0,0.0447,0.3219,0.0,False
607,2026-02-22 08:33:44,2026-02-22 09:16:53,0,5,0.0,0.0447,0.3219,0.0,False
608,2026-02-22 09:18:11,2026-02-22 09:50:47,0,5,0.0,0.0447,0.3219,0.0,False
609,2026-02-22 09:55:12,2026-02-22 11:21:43,0,5,0.0,0.0447,0.3219,0.0,False
610,2026-02-22 11:31:15,2026-02-22 12:30:01,1,5,0.2,0.0447,0.3219,0.0,False
611,2026-02-22 12:36:34,2026-02-22 12:49:20,0,5,0.0,0.0447,0.3219,0.0,False
612,2026-02-22 13:07:32,2026-02-22 13:55:59,0,5,0.0,0.0447,0.3219,0.0,False
613,2026-02-22 13:56:04,2026-02-22 14:46:35,0,5,0.0,0.0447,0.3219,0.0,False
614,2026-02-22 15:01:55,2026-02-22 15:53:02,0,5,0.0,0.0447,0.3219,0.0,False
615,2026-02-22 16:01:03,2026-02-22 16:23:20,0,5,0.0,0.0447,0.3219,0.0,False
616,2026-02-22 17:30:57,2026-02-22 18:03:03,0,5,0.0,0.0447,0.3219,0.0,False
617,2026-02-22 18:07:21,2026-02-22 19:46:58,1,5,0.2,0.0447,0.3219,0.0,False
618,2026-02-22 19:51:21,2026-02-22 20:37:27,0,5,0.0,0.0447,0.3219,0.0,False
619,2026-02-22 20:59:07,2026-02-22 21:04:04,0,5,0.0,0.0447,0.3219,0.0,False
620,2026-02-22 21:04:14,2026-02-22 22:27:53,0,5,0.0,0.0447,0.3219,0.0,False
621,2026-02-22 22:44:20,2026-02-22 23:28:20,1,5,0.2,0.0447,0.3219,0.0,False
622,2026-02-22 23:36:16,2026-02-23 00:06:35,0,5,0.0,0.0447,0.3219,0.0,False
623,2026-02-23 01:01:09,2026-02-23 01:49:42,0,5,0.0,0.0447,0.3219,0.0,False
624,2026-02-23 01:51:56,2026-02-23 02:12:41,1,5,0.2,0.0447,0.3219,0.0,False
625,2026-02-23 02:47:03,2026-02-23 03:22:27,1,5,0.2,0.0447,0.3219,0.0,False
626,2026-02-23 03:27:45,2026-02-23 04:29:02,0,5,0.0,0.0447,0.3219,0.0,False
627,2026-02-23 04:30:24,2026-02-23 05:07:59,2,5,0.4,0.0447,0.3219,0.0,True
628,2026-02-23 05:28:33,2026-02-23 06:04:05,0,5,0.0,0.0447,0.3219,0.0,False
629,2026-02-23 06:57:17,2026-02-23 07:55:04,0,5,0.0,0.0447,0.3219,0.0,False
630,2026-02-23 08:12:43,2026-02-23 08:58:05,1,5,0.2,0.0447,0.3219,0.0,False
631,2026-02-23 09:29:04,2026-02-23 09:58:14,0,5,0.0,0.0447,0.3219,0.0,False
632,2026-02-23 10:30:38,2026-02-23 11:26:40,0,5,0.0,0.0447,0.3219,0.0,False
633,2026-02-23 11:31:06,2026-02-23 12:23:45,0,5,0.0,0.0447,0.3219,0.0,False
634,2026-02-23 12:38:35,2026-02-23 13:22:05,0,5,0.0,0.0447,0.3219,0.0,False
635,2026-02-23 13:24:54,2026-02-23 14:06:26,0,5,0.0,0.0447,0.3219,0.0,False
636,2026-02-23 14:16:18,2026-02-23 14:43:56,0,5,0.0,0.0447,0.3219,0.0,False
637,2026-02-23 14:58:01,2026-02-23 15:26:31,0,5,0.0,0.0447,0.3219,0.0,False
638,2026-02-23 15:41:18,2026-02-23 16:00:00,1,5,0.2,0.0447,0.3219,0.0,False
639,2026-02-23 16:05:55,2026-02-23 16:52:03,0,5,0.0,0.0447,0.3219,0.0,False
640,2026-02-23 16:53:35,2026-02-23 17:27:12,0,5,0.0,0.0447,0.3219,0.0,False
641,2026-02-23 17:34:35,2026-02-23 18:27:20,0,5,0.0,0.0447,0.3219,0.0,False
642,2026-02-23 18:32:28,2026-02-23 18:51:29,0,5,0.0,0.0447,0.3219,0.0,False
643,2026-02-23 19:00:19,2026-02-23 19:27:08,1,5,0.2,0.0447,0.3219,0.0,False
644,2026-02-23 19:32:48,2026-02-23 19:56:00,0,5,0.0,0.0447,0.3219,0.0,False
645,2026-02-23 19:59:10,2026-02-23 20:33:54,1,5,0.2,0.0447,0.3219,0.0,False
646,2026-02-23 20:42:05,2026-02-23 21:51:18,0,5,0.0,0.0447,0.3219,0.0,False
647,2026-02-23 21:51:20,2026-02-23 23:18:31,0,5,0.0,0.0447,0.3219,0.0,False
648,2026-02-23 23:20:24,2026-02-24 00:10:12,0,5,0.0,0.0447,0.3219,0.0,False
649,2026-02-24 00:15:59,2026-02-24 00:57:33,0,5,0.0,0.0447,0.3219,0.0,False
650,2026-02-24 01:02:30,2026-02-24 01:45:24,0,5,0.0,0.0447,0.3219,0.0,False
651,2026-02-24 01:49:18,2026-02-24 02:23:48,0,5,0.0,0.0447,0.3219,0.0,False
652,2026-02-24 02:27:13,2026-02-24 03:40:47,0,5,0.0,0.0447,0.3219,0.0,False
653,2026-02-24 04:10:46,2026-02-24 04:38:14,0,5,0.0,0.0447,0.3219,0.0,False
654,2026-02-24 04:38:36,2026-02-24 05:23:26,0,5,0.0,0.0447,0.3219,0.0,False
655,2026-02-24 05:26:59,2026-02-24 06:32:06,0,5,0.0,0.0447,0.3219,0.0,False
656,2026-02-24 06:37:45,2026-02-24 07:06:46,2,5,0.4,0.0447,0.3219,0.0,True
657,2026-02-24 07:20:48,2026-02-24 08:07:20,0,5,0.0,0.0447,0.3219,0.0,False
658,2026-02-24 08:19:15,2026-02-24 08:44:09,1,5,0.2,0.0447,0.3219,0.0,False
659,2026-02-24 08:45:32,2026-02-24 08:52:43,0,5,0.0,0.0447,0.3219,0.0,False
660,2026-02-24 08:57:29,2026-02-24 09:29:40,0,5,0.0,0.0447,0.3219,0.0,False
661,2026-02-24 09:34:39,2026-02-24 09:45:28,0,5,0.0,0.0447,0.3219,0.0,False
662,2026-02-24 10:12:45,2026-02-24 11:04:19,1,5,0.2,0.0447,0.3219,0.0,False
663,2026-02-24 11:22:34,2026-02-24 12:18:41,0,5,0.0,0.0447,0.3219,0.0,False
664,2026-02-24 12:19:05,2026-02-24 13:05:42,1,5,0.2,0.0447,0.3219,0.0,False
665,2026-02-24 13:09:11,2026-02-24 13:31:26,0,5,0.0,0.0447,0.3219,0.0,False
666,2026-02-24 13:33:17,2026-02-24 13:54:05,0,5,0.0,0.0447,0.3219,0.0,False
667,2026-02-24 13:59:04,2026-02-24 14:20:42,0,5,0.0,0.0447,0.3219,0.0,False
668,2026-02-24 14:23:06,2026-02-24 15:01:16,1,5,0.2,0.0447,0.3219,0.0,False
669,2026-02-24 15:02:54,2026-02-24 16:09:14,0,5,0.0,0.0447,0.3219,0.0,False
670,2026-02-24 16:23:58,2026-02-24 17:00:58,1,5,0.2,0.0447,0.3219,0.0,False
671,2026-02-24 17:06:55,2026-02-24 17:29:15,0,5,0.0,0.0447,0.3219,0.0,False
672,2026-02-24 17:37:39,2026-02-24 18:01:38,0,5,0.0,0.0447,0.3219,0.0,False
673,2026-02-24 18:02:00,2026-02-24 18:53:35,0,5,0.0,0.0447,0.3219,0.0,False
674,2026-02-24 18:59:17,2026-02-24 19:27:25,0,5,0.0,0.0447,0.3219,0.0,False
675,2026-02-24 19:28:58,2026-02-24 20:26:23,0,5,0.0,0.0447,0.3219,0.0,False
676,2026-02-24 20:28:02,2026-02-24 21:15:31,0,5,0.0,0.0447,0.3219,0.0,False
677,2026-02-24 21:28:29,2026-02-24 22:38:50,0,5,0.0,0.0447,0.3219,0.0,False
678,2026-02-24 22:52:17,2026-02-24 23:06:30,0,5,0.0,0.0447,0.3219,0.0,False
679,2026-02-24 23:13:13,2026-02-24 23:44:08,0,5,0.0,0.0447,0.3219,0.0,False
680,2026-02-25 00:10:08,2026-02-25 00:32:06,0,5,0.0,0.0447,0.3219,0.0,False
681,2026-02-25 00:46:58,2026-02-25 01:25:46,0,5,0.0,0.0447,0.3219,0.0,False
682,2026-02-25 01:27:41,2026-02-25 02:26:29,0,5,0.0,0.0447,0.3219,0.0,False
683,2026-02-25 02:37:52,2026-02-25 03:35:07,0,5,0.0,0.0447,0.3219,0.0,False
684,2026-02-25 03:40:18,2026-02-25 04:04:06,0,5,0.0,0.0447,0.3219,0.0,False
685,2026-02-25 04:05:13,2026-02-25 04:32:26,0,5,0.0,0.0447,0.3219,0.0,False
686,2026-02-25 04:49:01,2026-02-25 05:28:53,0,5,0.0,0.0447,0.3219,0.0,False
687,2026-02-25 05:32:17,2026-02-25 06:22:15,0,5,0.0,0.0447,0.3219,0.0,False
688,2026-02-25 06:32:38,2026-02-25 07:09:22,0,5,0.0,0.0447,0.3219,0.0,False
689,2026-02-25 07:18:22,2026-02-25 08:25:28,0,5,0.0,0.0447,0.3219,0.0,False
690,2026-02-25 08:39:31,2026-02-25 09:39:41,0,5,0.0,0.0447,0.3219,0.0,False
691,2026-02-25 09:40:51,2026-02-25 10:27:32,0,5,0.0,0.0447,0.3219,0.0,False
692,2026-02-25 10:30:43,2026-02-25 11:00:40,1,5,0.2,0.0447,0.3219,0.0,False
693,2026-02-25 11:02:03,2026-02-25 11:49:46,0,5,0.0,0.0447,0.3219,0.0,False
694,2026-02-25 12:06:47,2026-02-25 12:40:02,0,5,0.0,0.0447,0.3219,0.0,False
695,2026-02-25 12:51:56,2026-02-25 13:14:30,0,5,0.0,0.0447,0.3219,0.0,False
696,2026-02-25 13:16:13,2026-02-25 13:46:15,0,5,0.0,0.0447,0.3219,0.0,False
697,2026-02-25 13:54:01,2026-02-25 14:14:07,0,5,0.0,0.0447,0.3219,0.0,False
698,2026-02-25 14:18:50,2026-02-25 15:15:42,1,5,0.2,0.0447,0.3219,0.0,False
699,2026-02-25 15:42:49,2026-02-25 16:09:08,0,5,0.0,0.0447,0.3219,0.0,False
700,2026-02-25 16:15:44,2026-02-25 16:30:27,0,5,0.0,0.0447,0.3219,0.0,False
701,2026-02-25 16:32:01,2026-02-25 17:18:00,0,5,0.0,0.0447,0.3219,0.0,False
702,2026-02-25 17:31:46,2026-02-25 18:45:35,1,5,0.2,0.0447,0.3219,0.0,False
703,2026-02-25 18:48:57,2026-02-25 19:11:58,0,5,0.0,0.0447,0.3219,0.0,False
704,2026-02-25 19:13:39,2026-02-25 19:35:57,0,5,0.0,0.0447,0.3219,0.0,False
705,2026-02-25 19:36:27,2026-02-25 20:40:20,0,5,0.0,0.0447,0.3219,0.0,False
706,2026-02-25 20:54:27,2026-02-25 21:37:39,0,5,0.0,0.0447,0.3219,0.0,False
707,2026-02-25 21:45:01,2026-02-25 23:04:00,1,5,0.2,0.0447,0.3219,0.0,False
708,2026-02-25 23:40:20,2026-02-26 00:54:06,0,5,0.0,0.0447,0.3219,0.0,False
709,2026-02-26 01:07:56,2026-02-26 01:23:46,0,5,0.0,0.0447,0.3219,0.0,False
710,2026-02-26 01:30:12,2026-02-26 02:41:51,0,5,0.0,0.0447,0.3219,0.0,False
711,2026-02-26 03:00:51,2026-02-26 03:28:34,2,5,0.4,0.0447,0.3219,0.0,True
712,2026-02-26 03:30:58,2026-02-26 03:59:03,0,5,0.0,0.0447,0.3219,0.0,False
713,2026-02-26 04:15:45,2026-02-26 04:53:29,0,5,0.0,0.0447,0.3219,0.0,False
714,2026-02-26 04:54:42,2026-02-26 05:14:35,0,5,0.0,0.0447,0.3219,0.0,False
715,2026-02-26 05:21:31,2026-02-26 06:02:14,0,5,0.0,0.0447,0.3219,0.0,False
716,2026-02-26 06:09:07,2026-02-26 06:33:04,0,5,0.0,0.0447,0.3219,0.0,False
717,2026-02-26 06:34:54,2026-02-26 07:56:02,0,5,0.0,0.0447,0.3219,0.0,False
718,2026-02-26 08:28:08,2026-02-26 09:10:36,1,5,0.2,0.0447,0.3219,0.0,False
719,2026-02-26 09:26:06,2026-02-26 09:45:00,0,5,0.0,0.0447,0.3219,0.0,False
720,2026-02-26 09:50:06,2026-02-26 10:48:42,0,5,0.0,0.0447,0.3219,0.0,False
721,2026-02-26 10:55:07,2026-02-26 11:21:50,0,5,0.0,0.0447,0.3219,0.0,False
722,2026-02-26 11:29:49,2026-02-26 12:12:51,0,5,0.0,0.0447,0.3219,0.0,False
723,2026-02-26 12:18:31,2026-02-26 12:59:28,0,5,0.0,0.0447,0.3219,0.0,False
724,2026-02-26 13:01:58,2026-02-26 13:10:55,0,5,0.0,0.0447,0.3219,0.0,False
725,2026-02-26 13:20:15,2026-02-26 14:09:57,0,5,0.0,0.0447,0.3219,0.0,False
726,2026-02-26 14:10:19,2026-02-26 14:37:49,0,5,0.0,0.0447,0.3219,0.0,False
727,2026-02-26 14:45:02,2026-02-26 16:22:34,0,5,0.0,0.0447,0.3219,0.0,False
728,2026-02-26 16:28:03,2026-02-26 18:03:52,0,5,0.0,0.0447,0.3219,0.0,False
729,2026-02-26 18:37:40,2026-02-26 19:59:56,0,5,0.0,0.0447,0.3219,0.0,False
730,2026-02-26 20:05:37,2026-02-26 21:02:02,0,5,0.0,0.0447,0.3219,0.0,False
731,2026-02-26 21:05:23,2026-02-26 21:44:31,1,5,0.2,0.0447,0.3219,0.0,False
732,2026-02-26 21:45:34,2026-02-26 22:42:13,0,5,0.0,0.0447,0.3219,0.0,False
733,2026-02-26 22:54:36,2026-02-26 23:22:09,0,5,0.0,0.0447,0.3219,0.0,False
734,2026-02-26 23:23:14,2026-02-27 00:36:46,0,5,0.0,0.0447,0.3219,0.0,False
735,2026-02-27 00:37:22,2026-02-27 01:08:15,0,5,0.0,0.0447,0.3219,0.0,False
736,2026-02-27 01:30:40,2026-02-27 02:03:09,0,5,0.0,0.0447,0.3219,0.0,False
737,2026-02-27 02:05:09,2026-02-27 03:27:23,0,5,0.0,0.0447,0.3219,0.0,False
738,2026-02-27 03:33:43,2026-02-27 04:10:05,0,5,0.0,0.0447,0.3219,0.0,False
739,2026-02-27 04:44:46,2026-02-27 05:31:36,0,5,0.0,0.0447,0.3219,0.0,False
740,2026-02-27 05:32:00,2026-02-27 06:21:43,0,5,0.0,0.0447,0.3219,0.0,False
741,2026-02-27 06:58:27,2026-02-27 08:11:12,2,5,0.4,0.0447,0.3219,0.0,True
742,2026-02-27 08:18:50,2026-02-27 08:57:48,0,5,0.0,0.0447,0.3219,0.0,False
743,2026-02-27 09:07:11,2026-02-27 09:45:50,1,5,0.2,0.0447,0.3219,0.0,False
744,2026-02-27 09:46:53,2026-02-27 10:23:27,0,5,0.0,0.0447,0.3219,0.0,False
745,2026-02-27 10:25:04,2026-02-27 11:04:39,2,5,0.4,0.0447,0.3219,0.0,True
746,2026-02-27 11:06:05,2026-02-27 11:58:25,0,5,0.0,0.0447,0.3219,0.0,False
747,2026-02-27 12:11:40,2026-02-27 12:57:52,1,5,0.2,0.0447,0.3219,0.0,False
748,2026-02-27 13:04:59,2026-02-27 13:29:14,0,5,0.0,0.0447,0.3219,0.0,False
749,2026-02-27 13:30:47,2026-02-27 14:48:34,0,5,0.0,0.0447,0.3219,0.0,False
750,2026-02-27 15:06:00,2026-02-27 15:41:22,0,5,0.0,0.0447,0.3219,0.0,False
751,2026-02-27 16:14:55,2026-02-27 16:59:49,0,5,0.0,0.0447,0.3219,0.0,False
752,2026-02-27 17:23:28,2026-02-27 17:59:06,0,5,0.0,0.0447,0.3219,0.0,False
753,2026-02-27 18:03:16,2026-02-27 18:51:01,0,5,0.0,0.0447,0.3219,0.0,False
754,2026-02-27 19:05:02,2026-02-27 20:12:12,0,5,0.0,0.0447,0.3219,0.0,False
755,2026-02-27 20:12:58,2026-02-27 20:30:24,0,5,0.0,0.0447,0.3219,0.0,False
756,2026-02-27 20:36:30,2026-02-27 21:28:36,0,5,0.0,0.0447,0.3219,0.0,False
757,2026-02-27 21:37:00,2026-02-27 21:44:47,0,5,0.0,0.0447,0.3219,0.0,False
758,2026-02-27 21:51:41,2026-02-27 22:01:58,0,5,0.0,0.0447,0.3219,0.0,False
759,2026-02-27 22:16:23,2026-02-27 22:37:58,0,5,0.0,0.0447,0.3219,0.0,False
760,2026-02-27 22:50:36,2026-02-27 23:06:50,0,5,0.0,0.0447,0.3219,0.0,False
761,2026-02-27 23:16:47,2026-02-27 23:51:46,0,5,0.0,0.0447,0.3219,0.0,False
762,2026-02-28 00:05:01,2026-02-28 02:13:52,0,5,0.0,0.0447,0.3219,0.0,False
763,2026-02-28 02:49:53,2026-02-28 04:12:52,0,5,0.0,0.0447,0.3219,0.0,False
764,2026-02-28 04:26:09,2026-02-28 04:45:11,0,5,0.0,0.0447,0.3219,0.0,False
765,2026-02-28 05:11:31,2026-02-28 05:54:59,0,5,0.0,0.0447,0.3219,0.0,False
766,2026-02-28 06:07:59,2026-02-28 07:01:27,0,5,0.0,0.0447,0.3219,0.0,False
767,2026-02-28 07:20:38,2026-02-28 08:18:24,0,5,0.0,0.0447,0.3219,0.0,False
768,2026-02-28 08:22:35,2026-02-28 09:14:09,0,5,0.0,0.0447,0.3219,0.0,False
769,2026-02-28 09:16:46,2026-02-28 10:14:39,0,5,0.0,0.0447,0.3219,0.0,False
770,2026-02-28 10:27:26,2026-02-28 10:49:47,0,5,0.0,0.0447,0.3219,0.0,False
771,2026-02-28 11:04:39,2026-02-28 11:35:30,1,5,0.2,0.0447,0.3219,0.0,False
772,2026-02-28 11:42:51,2026-02-28 12:06:03,1,5,0.2,0.0447,0.3219,0.0,False
773,2026-02-28 12:16:27,2026-02-28 12:43:58,0,5,0.0,0.0447,0.3219,0.0,False
774,2026-02-28 13:09:04,2026-02-28 13:53:55,0,5,0.0,0.0447,0.3219,0.0,False
775,2026-02-28 14:00:06,2026-02-28 14:17:02,0,5,0.0,0.0447,0.3219,0.0,False
776,2026-02-28 14:18:29,2026-02-28 14:43:11,0,5,0.0,0.0447,0.3219,0.0,False
777,2026-02-28 14:50:18,2026-02-28 15:36:50,0,5,0.0,0.0447,0.3219,0.0,False
778,2026-02-28 15:46:49,2026-02-28 16:10:47,0,5,0.0,0.0447,0.3219,0.0,False
779,2026-02-28 16:17:26,2026-02-28 16:34:54,1,5,0.2,0.0447,0.3219,0.0,False
780,2026-02-28 17:16:47,2026-02-28 18:27:58,0,5,0.0,0.0447,0.3219,0.0,False
781,2026-02-28 18:34:56,2026-02-28 18:51:27,1,5,0.2,0.0447,0.3219,0.0,False
782,2026-02-28 19:09:17,2026-02-28 19:34:38,0,5,0.0,0.0447,0.3219,0.0,False
783,2026-02-28 20:14:32,2026-02-28 20:52:30,0,5,0.0,0.0447,0.3219,0.0,False
784,2026-02-28 21:00:20,2026-02-28 21:25:45,1,5,0.2,0.0447,0.3219,0.0,False
785,2026-02-28 21:42:11,2026-02-28 22:21:12,0,5,0.0,0.0447,0.3219,0.0,False
786,2026-02-28 22:25:30,2026-02-28 22:55:41,0,5,0.0,0.0447,0.3219,0.0,False
787,2026-02-28 22:58:17,2026-02-28 23:18:32,0,5,0.0,0.0447,0.3219,0.0,False
788,2026-02-28 23:29:13,2026-03-01 00:05:41,0,5,0.0,0.0447,0.3219,0.0,False
789,2026-03-01 00:12:27,2026-03-01 01:51:53,0,5,0.0,0.0447,0.3219,0.0,False
790,2026-03-01 02:04:21,2026-03-01 04:22:19,0,5,0.0,0.0447,0.3219,0.0,False
791,2026-03-01 04:43:44,2026-03-01 05:55:35,0,5,0.0,0.0447,0.3219,0.0,False
792,2026-03-01 06:06:49,2026-03-01 06:54:32,0,5,0.0,0.0447,0.3219,0.0,False
793,2026-03-01 08:32:47,2026-03-01 09:03:27,0,5,0.0,0.0447,0.3219,0.0,False
794,2026-03-01 09:03:33,2026-03-01 09:45:19,0,5,0.0,0.0447,0.3219,0.0,False
795,2026-03-01 09:46:19,2026-03-01 10:20:18,0,5,0.0,0.0447,0.3219,0.0,False
796,2026-03-01 10:28:55,2026-03-01 11:27:27,0,5,0.0,0.0447,0.3219,0.0,False
797,2026-03-01 11:28:40,2026-03-01 11:49:49,0,5,0.0,0.0447,0.3219,0.0,False
798,2026-03-01 11:52:25,2026-03-01 12:19:13,0,5,0.0,0.0447,0.3219,0.0,False
799,2026-03-01 12:19:17,2026-03-01 12:51:12,0,5,0.0,0.0447,0.3219,0.0,False
800,2026-03-01 12:59:58,2026-03-01 13:46:08,0,5,0.0,0.0447,0.3219,0.0,False
